,Date,Mask,Bit Day 1,Bit Day 2,Bit Day 3,Bit Price,Gold Day 1,Gold Day 2,Gold Day 3,Gold Price,Gold Gain,Bit Gain,Gold 20 Days BIAS,Bit 5 Days BIAS,Gold Bull Market,Bit Bull Market,Gold Risk,Bit Risk,Org Bit Price,Org Gold Price,Bit ARIMA,Gold ARIMA
375,375,0,236.03777,238.3633,237.6805,-0.9194891435780425,1146.9982,1146.1523,1147.5653,-0.3859261596718211,-0.17142857142857038,-0.16502734132379343,0.048883022405943,-0.2787590364474102,-0.016973776238664473,-0.2553069324634192,-0.017096675847846576,0.3057089793379757,234.526001,1146.7,235.39486184442063,1154.7937171135516
376,376,1,235.26704,236.62843,238.65288,-0.9024898407484346,1138.8241,1138.9034,1135.7761,-0.48437993057746986,-0.5142857142857162,-0.08069413072807124,-0.1467229636214048,-0.21466956417709715,-0.0046736934819514575,-0.21232217923889674,0.016354189160074917,0.2567906999992926,239.339005,1131.1,235.12889231111208,1147.0661173338056
377,377,1,239.61287,235.94406,237.12718,-0.9008545572098795,1127.3082,1130.7228,1130.9159,-0.47806879141685155,-0.1494505494505484,-0.14516686587845098,-0.14812832008674343,-0.22194578829398331,0.0007578179696809961,-0.17638167709110208,0.0117113040473531,0.2285032256043733,239.802002,1132.1,239.07648266045243,1129.582931154037
378,378,1,239.87396,239.70312,236.51176,-0.9081586638023634,1124.8301,1122.1282,1128.1927,-0.5923004102240457,-0.5692307692307662,-0.18267963655428837,-0.3704523781976989,-0.26297139389075974,-0.015157953364430155,-0.289203484746152,0.07705384378345626,0.3305379305549154,237.733994,1114.0,240.23312370382345,1133.85298220714
379,379,1,237.97794,239.91226,239.76312,-0.9056473994645844,1124.9199,1131.195,1127.6008,-0.5607447144209532,-0.06153846153846047,-0.1414909476831338,-0.3210525538154907,-0.2610184870203074,-0.010091815381357505,-0.20337736236475723,0.061136879046339576,0.2589813226793991,238.445007,1119.0,237.67934522802025,1110.6554440647697
380,380,1,238.7035,238.28114,239.97182,-0.9053083567219391,1134.744,1137.9094,1144.0377,-0.42316188071947014,0.30769230769230776,-0.15060634027266015,-0.08159645504960297,-0.27458594092862176,0.030601202195398858,-0.1763416773153329,-0.03076449037819473,0.23938004332559992,238.541,1140.8,238.493196177188,1118.394231114559
381,381,0,238.79996,238.9471,238.57773,-0.9025746182108716,1134.744,1137.9094,1144.0377,-0.42316188071947014,-0.17142857142857038,-0.14055736915914832,-0.10629934413109605,-0.25967437785162484,0.045231804679177534,-0.16997671907148149,-0.03849159782293965,0.23101283617272172,239.315002,1140.8,238.60467197858108,1118.394231114559
382,382,0,239.51749,239.0506,239.17947,-0.9038002058234881,1134.744,1137.9094,1144.0377,-0.42316188071947014,-0.17142857142857038,-0.15717207002032968,-0.12818335821996946,-0.2631197307262597,0.06431413668911379,-0.1519066167654738,-0.050931300696973825,0.2167463695113303,238.968002,1140.8,239.66948642788776,1118.394231114559
383,383,1,239.21405,239.71283,239.30315,-0.8988025138398376,1145.6442,1142.849,1145.2881,-0.42947301988008846,-0.19340659340659236,-0.13105703790692017,-0.1607077687423949,-0.2462123456817347,0.06710857912247703,-0.1435841063969887,-0.046054005490022254,0.2063426602693661,240.382996,1139.8,238.8418568537581,1142.1566102606791
384,384,1,240.58893,239.52536,239.9644,-0.875661152199956,1142.1582,1144.5225,1142.5946,-0.38087724834332626,-0.002197802197800136,-0.054919929104707624,-0.08616794253657617,-0.15423745161659944,0.07857449370854241,-0.10433952557073622,-0.07356387666374498,0.15474565484484026,246.934998,1147.5,240.35609819292225,1134.1674676548323
385,385,1,246.59552,240.79578,239.85732,-0.8765582611406746,1140.0133,1137.9275,1139.9272,-0.39917955190912036,-0.2351648351648361,-0.1557936599822643,-0.13743122455343326,-0.19050197302533156,0.07987404555097333,-0.09171175086170891,-0.06303889664438778,0.15179296863107528,246.681,1144.6,246.64314848744104,1150.170246165999
386,386,1,246.26228,246.18369,241.03473,-0.8851408816580953,1141.5452,1139.6274,1137.1407,-0.42821079204796497,-0.27252747252746945,-0.1880447228710259,-0.191778214469498,-0.2549968622827295,0.07633478631851487,-0.09131617200715147,-0.0473870493539712,0.16483196627063612,244.251007,1140.0,246.59287800536072,1142.64063727094
387,387,1,244.15411,246.00868,245.93832,-0.8852221518914276,1149.2987,1150.0692,1147.1241,-0.35500157778479124,0.08351648351648261,-0.15237011879097062,-0.0585808420392539,-0.27516295338810015,0.08846475587348945,-0.10995921871166225,-0.0889059320848875,0.18446702659065117,244.227997,1151.6,244.30531930014808,1140.697126873553
388,388,0,244.34572,244.27747,245.94334,-0.881368780819014,1149.2987,1150.0692,1147.1241,-0.35500157778479124,-0.17142857142857038,-0.13585900395757372,-0.06471216676614192,-0.27320971077053924,0.07628696731727691,-0.12484256074930067,-0.07637548467759192,0.19640084323642482,245.319,1151.6,244.79836735979052,1140.697126873553
389,389,0,245.47426,244.57243,244.51099,-0.8745733178094353,1149.2987,1150.0692,1147.1241,-0.35500157778479124,-0.17142857142857038,-0.12351296932564748,-0.07580755736078126,-0.2385340236344443,0.05745168018401625,-0.11462385101346206,-0.05662640461574431,0.18074255632964698,247.242996,1151.6,246.26175205906404,1140.697126873553
390,390,1,247.3226,245.6779,244.8634,-0.8738280793060507,1161.8326,1160.5836,1161.8285,-0.27106342694856345,0.12087912087912595,-0.148901802468766,0.05798550218938725,-0.23750450341453203,0.07154131073224179,-0.10516373966272852,-0.10007236913063067,0.1726865293849893,247.453995,1164.9,247.55956889315996,1155.7695900618894
391,391,1,247.56078,247.43814,245.94624,-0.8640021972843318,1167.8862,1166.3977,1164.4219,-0.2691700852003782,-0.16483516483516478,-0.11079628375898945,0.040964421005136475,-0.2083141362864308,0.07042348742895588,-0.10792370477367053,-0.0951617766083368,0.1689247310770885,250.235992,1165.2,247.46181226840983,1163.910783801855
392,392,1,250.26169,247.75545,247.64374,-0.8497366329657915,1175.1136,1175.7183,1173.7723,-0.2142631745029977,0.019780219780221847,-0.09216584237172244,0.13305165191828144,-0.17153562315609794,0.08427891600066884,-0.09205483656469904,-0.12886472212180955,0.148146508114666,254.274994,1173.9,249.8746296562221,1165.948364370233
393,393,1,254.12202,250.33824,248.04398,-0.8437781862524327,1183.2717,1183.2944,1184.2633,-0.14862732723256578,0.05714285714285522,-0.1270253789992131,0.23404919906303245,-0.1804137975338485,0.10578063187827436,-0.07009709568641487,-0.17159161881641438,0.13178308235807856,255.962006,1184.3,253.96064508046703,1173.3322800400613
394,394,1,255.78465,254.03714,250.54549,-0.8078476165535892,1180.6146,1180.6451,1181.0381,-0.1700852003786677,-0.24615384615384212,-0.0012519918059867297,0.17254555862110443,-0.06701738116879419,0.11189080482077918,-0.017274848201882298,-0.1631234507472552,0.06449013934147318,266.13501,1180.9,255.78963171182065,1184.958986811578
395,395,0,265.71884,255.78056,254.1538,-0.7815593167795496,1180.6146,1180.6451,1181.0381,-0.1700852003786677,-0.17142857142857038,-0.04171428903002007,0.1516384762580672,-0.03210149694477768,0.1323056942341332,0.04015557144146786,-0.17700421819321666,0.009642461904591615,273.578003,1180.9,266.34375483046654,1184.958986811578
396,396,0,273.0657,265.3794,256.00146,-0.788305360705913,1180.6146,1180.6451,1181.0381,-0.1700852003786677,-0.17142857142857038,-0.18033781272625793,0.12130579742568615,-0.14313295762411107,0.12324288520419824,0.05583582871684323,-0.16179107939229542,0.019655080445995843,271.667999,1180.9,273.4994434209564,1184.958986811578
397,397,1,271.51746,272.9056,265.48907,-0.8124921450474039,1178.4147,1178.4202,1178.0791,-0.20479646576206978,-0.29230769230769127,-0.2535251874821506,0.029927196396452777,-0.29782942741566776,0.08561497558152953,0.037162360315174836,-0.10652383067238169,0.06719756620971529,264.820007,1175.4,271.4966646892288,1179.4677622382396
398,398,1,265.3433,272.03143,273.39276,-0.7912475056223698,1177.4258,1177.4087,1177.3126,-0.18964973177658617,-0.11868131868132062,-0.06287923107479321,0.019916348164727926,-0.24593064195472136,0.06149030424976665,0.046036294071228445,-0.08218845900166816,0.04908454242484028,270.834991,1177.8,264.0312533684695,1175.9985906710588
399,399,1,271.96542,266.44897,273.0228,-0.7914770896165925,1172.5789,1172.5813,1173.6615,-0.2571789207952042,-0.4065934065934066,-0.1529924945927646,-0.1349720199575054,-0.2627895190416235,0.027171868084734152,0.013942952393173003,-0.015435058013988368,0.0791847714971079,270.769989,1167.1,271.05764234248926,1178.5726593573438
400,400,1,271.91992,273.13486,267.6892,-0.7712036065221863,1165.1387,1165.0396,1164.902,-0.25781003471126596,-0.17362637362637057,-0.06695453869502345,-0.15165904533062297,-0.17584062443299314,0.0034308718100500846,0.02806085360476085,0.010075041847109167,0.04946003700064838,276.51001,1167.0,271.32884079847355,1165.977918880347
401,401,1,277.92114,273.20795,274.41992,-0.7635252118303244,1159.4694,1159.5823,1161.4462,-0.2937835279267915,-0.29670329670329665,-0.11980788282260743,-0.23078816155095114,-0.16338706580128287,-0.04229997030139743,0.05326487290325044,0.06994897424082058,0.025984244737873308,278.68399,1161.3,277.4652497376294,1168.6447359034391
402,402,0,280.1093,279.31485,274.56885,-0.7528516364191495,1159.4694,1159.5823,1161.4462,-0.2937835279267915,-0.17142857142857038,-0.10723906931192423,-0.2428182180101215,-0.17058476273487655,-0.028565967153590166,0.07779628810060846,0.06014579179814494,0.007138894218320591,281.705994,1161.3,278.30834080970294,1168.6447359034391
403,403,0,283.30704,281.62308,280.81244,-0.7092214379283661,1159.4694,1159.5823,1161.4462,-0.2937835279267915,-0.17142857142857038,0.031058311797190763,-0.2554123529582245,-0.046535438568578696,-0.014073135598407949,0.13991070637515712,0.049777979846522546,-0.07006535227250921,294.05899,1161.3,281.6919344778413,1168.6447359034391
404,404,1,296.546,284.9543,283.21686,-0.7401578193407108,1163.0405,1163.174,1162.6481,-0.2615967182076364,-0.059340659340655286,-0.2818488296279509,-0.20665688719827238,-0.23710160535858155,-0.0034084048120086585,0.11967485078611917,0.028891557234972387,-0.013793407318465456,285.299988,1166.4,293.4322904889888,1159.9285052230898
